Warning: coils_to_vtk will not save forces and torques for coils that do not have a model for their cross section. Please use the RegularizedCoil class.
J=3.9357e-03, Jf=3.9357e-03, CC=0, CS=0, |dJ|=2.2231e-02
Iteration 260: J=3.8089e-05, Jf=3.8089e-05, Jcp =0.0000e+00, |dJ|=1.3367e-08, |dJcp|=0.0000e+00
Iteration 265: J=3.8088e-05, Jf=3.8088e-05, Jcp =0.0000e+00, |dJ|=1.4886e-07, |dJcp|=0.0000e+00
Iteration 270: J=3.7967e-05, Jf=3.7967e-05, Jcp =0.0000e+00, |dJ|=1.6126e-06, |dJcp|=0.0000e+00
Iteration 275: J=3.5993e-05, Jf=3.5993e-05, Jcp =0.0000e+00, |dJ|=7.3412e-07, |dJcp|=0.0000e+00
Iteration 280: J=3.5964e-05, Jf=3.5964e-05, Jcp =0.0000e+00, |dJ|=1.0023e-10, |dJcp|=0.0000e+00
Iteration 285: J=3.5964e-05, Jf=3.5964e-05, Jcp =0.0000e+00, |dJ|=2.3316e-10, |dJcp|=0.0000e+00
Iteration 290: J=3.5964e-05, Jf=3.5964e-05, Jcp =0.0000e+00, |dJ|=3.0005e-09, |dJcp|=0.0000e+00
Iteration 295: J=3.5964e-05, Jf=3.5964e-05, Jcp =0.0000e+00, |dJ|=3.3698e-08, |dJcp|=0.0000e+00
Iteration 300: J=3.5957e-05, Jf=3.5957e-05, Jcp =0.0000e+00, |dJ|=3.7173e-07, |dJcp|=0.0000e+00
Iteration 305: J=3.5406e-05, Jf=3.5406e-05, Jcp =0.0000e+00, |dJ|=2.2996e-06, |dJcp|=0.0000e+00
Iteration 310: J=3.4904e-05, Jf=3.4904e-05, Jcp =0.0000e+00, |dJ|=8.0296e-09, |dJcp|=0.0000e+00
Iteration 315: J=3.4904e-05, Jf=3.4904e-05, Jcp =0.0000e+00, |dJ|=1.3254e-10, |dJcp|=0.0000e+00
Iteration 320: J=3.4904e-05, Jf=3.4904e-05, Jcp =0.0000e+00, |dJ|=2.5383e-09, |dJcp|=0.0000e+00
Iteration 325: J=3.4904e-05, Jf=3.4904e-05, Jcp =0.0000e+00, |dJ|=2.9359e-08, |dJcp|=0.0000e+00
Iteration 330: J=3.4901e-05, Jf=3.4901e-05, Jcp =0.0000e+00, |dJ|=3.2494e-07, |dJcp|=0.0000e+00
Iteration 335: J=3.4658e-05, Jf=3.4658e-05, Jcp =0.0000e+00, |dJ|=2.2203e-06, |dJcp|=0.0000e+00
Iteration 340: J=3.4372e-05, Jf=3.4372e-05, Jcp =0.0000e+00, |dJ|=6.5574e-09, |dJcp|=0.0000e+00
Iteration 345: J=3.4372e-05, Jf=3.4372e-05, Jcp =0.0000e+00, |dJ|=2.4878e-11, |dJcp|=0.0000e+00
Iteration 350: J=3.4372e-05, Jf=3.4372e-05, Jcp =0.0000e+00, |dJ|=7.3709e-10, |dJcp|=0.0000e+00
Iteration 355: J=3.4372e-05, Jf=3.4372e-05, Jcp =0.0000e+00, |dJ|=8.8036e-09, |dJcp|=0.0000e+00
Iteration 360: J=3.4372e-05, Jf=3.4372e-05, Jcp =0.0000e+00, |dJ|=9.7913e-08, |dJcp|=0.0000e+00
Iteration 365: J=3.4314e-05, Jf=3.4314e-05, Jcp =0.0000e+00, |dJ|=8.6728e-07, |dJcp|=0.0000e+00
Iteration 370: J=3.4130e-05, Jf=3.4130e-05, Jcp =0.0000e+00, |dJ|=3.4919e-09, |dJcp|=0.0000e+00
Iteration 375: J=3.4130e-05, Jf=3.4130e-05, Jcp =0.0000e+00, |dJ|=1.2271e-11, |dJcp|=0.0000e+00
Iteration 380: J=3.4130e-05, Jf=3.4130e-05, Jcp =0.0000e+00, |dJ|=4.3793e-10, |dJcp|=0.0000e+00
Iteration 385: J=3.4130e-05, Jf=3.4130e-05, Jcp =0.0000e+00, |dJ|=5.2595e-09, |dJcp|=0.0000e+00
Iteration 390: J=3.4130e-05, Jf=3.4130e-05, Jcp =0.0000e+00, |dJ|=5.8699e-08, |dJcp|=0.0000e+00
Iteration 395: J=3.4107e-05, Jf=3.4107e-05, Jcp =0.0000e+00, |dJ|=5.9617e-07, |dJcp|=0.0000e+00
Iteration 400: J=3.3924e-05, Jf=3.3924e-05, Jcp =0.0000e+00, |dJ|=5.3933e-08, |dJcp|=0.0000e+00
Iteration 405: J=3.3923e-05, Jf=3.3923e-05, Jcp =0.0000e+00, |dJ|=1.0315e-10, |dJcp|=0.0000e+00
Iteration 410: J=3.3923e-05, Jf=3.3923e-05, Jcp =0.0000e+00, |dJ|=1.1988e-10, |dJcp|=0.0000e+00
Iteration 415: J=3.3923e-05, Jf=3.3923e-05, Jcp =0.0000e+00, |dJ|=1.5244e-09, |dJcp|=0.0000e+00
Iteration 420: J=3.3923e-05, Jf=3.3923e-05, Jcp =0.0000e+00, |dJ|=1.7129e-08, |dJcp|=0.0000e+00
Iteration 425: J=3.3914e-05, Jf=3.3914e-05, Jcp =0.0000e+00, |dJ|=1.8013e-07, |dJcp|=0.0000e+00
Iteration 430: J=3.3809e-05, Jf=3.3809e-05, Jcp =0.0000e+00, |dJ|=4.5199e-08, |dJcp|=0.0000e+00
Iteration 435: J=3.3808e-05, Jf=3.3808e-05, Jcp =0.0000e+00, |dJ|=5.4330e-12, |dJcp|=0.0000e+00
Iteration 440: J=3.3808e-05, Jf=3.3808e-05, Jcp =0.0000e+00, |dJ|=1.8347e-10, |dJcp|=0.0000e+00
Iteration 445: J=3.3808e-05, Jf=3.3808e-05, Jcp =0.0000e+00, |dJ|=2.5274e-09, |dJcp|=0.0000e+00
Iteration 450: J=3.3808e-05, Jf=3.3808e-05, Jcp =0.0000e+00, |dJ|=2.8547e-08, |dJcp|=0.0000e+00
Iteration 455: J=3.3801e-05, Jf=3.3801e-05, Jcp =0.0000e+00, |dJ|=2.7337e-07, |dJcp|=0.0000e+00
Iteration 460: J=3.3770e-05, Jf=3.3770e-05, Jcp =0.0000e+00, |dJ|=1.4423e-09, |dJcp|=0.0000e+00
Iteration 465: J=3.3770e-05, Jf=3.3770e-05, Jcp =0.0000e+00, |dJ|=3.3686e-12, |dJcp|=0.0000e+00
Iteration 470: J=3.3770e-05, Jf=3.3770e-05, Jcp =0.0000e+00, |dJ|=1.0671e-10, |dJcp|=0.0000e+00
Iteration 475: J=3.3770e-05, Jf=3.3770e-05, Jcp =0.0000e+00, |dJ|=1.3397e-09, |dJcp|=0.0000e+00
Iteration 480: J=3.3770e-05, Jf=3.3770e-05, Jcp =0.0000e+00, |dJ|=1.5001e-08, |dJcp|=0.0000e+00
Iteration 485: J=3.3763e-05, Jf=3.3763e-05, Jcp =0.0000e+00, |dJ|=1.3686e-07, |dJcp|=0.0000e+00
Iteration 490: J=3.3744e-05, Jf=3.3744e-05, Jcp =0.0000e+00, |dJ|=9.4530e-09, |dJcp|=0.0000e+00
Iteration 495: J=3.3744e-05, Jf=3.3744e-05, Jcp =0.0000e+00, |dJ|=3.2905e-12, |dJcp|=0.0000e+00
Iteration 500: J=3.3744e-05, Jf=3.3744e-05, Jcp =0.0000e+00, |dJ|=4.8469e-11, |dJcp|=0.0000e+00
Iteration 505: J=3.3744e-05, Jf=3.3744e-05, Jcp =0.0000e+00, |dJ|=5.8937e-10, |dJcp|=0.0000e+00
Iteration 510: J=3.3744e-05, Jf=3.3744e-05, Jcp =0.0000e+00, |dJ|=6.5825e-09, |dJcp|=0.0000e+00
Iteration 515: J=3.3743e-05, Jf=3.3743e-05, Jcp =0.0000e+00, |dJ|=7.0098e-08, |dJcp|=0.0000e+00
Iteration 520: J=3.3725e-05, Jf=3.3725e-05, Jcp =0.0000e+00, |dJ|=1.1108e-07, |dJcp|=0.0000e+00
Iteration 525: J=3.3724e-05, Jf=3.3724e-05, Jcp =0.0000e+00, |dJ|=2.3924e-12, |dJcp|=0.0000e+00
Iteration 530: J=3.3724e-05, Jf=3.3724e-05, Jcp =0.0000e+00, |dJ|=3.9121e-11, |dJcp|=0.0000e+00
Iteration 535: J=3.3724e-05, Jf=3.3724e-05, Jcp =0.0000e+00, |dJ|=5.2461e-10, |dJcp|=0.0000e+00
Iteration 540: J=3.3724e-05, Jf=3.3724e-05, Jcp =0.0000e+00, |dJ|=5.9093e-09, |dJcp|=0.0000e+00
Iteration 545: J=3.3724e-05, Jf=3.3724e-05, Jcp =0.0000e+00, |dJ|=6.2975e-08, |dJcp|=0.0000e+00
Iteration 550: J=3.3714e-05, Jf=3.3714e-05, Jcp =0.0000e+00, |dJ|=2.7127e-08, |dJcp|=0.0000e+00
Iteration 555: J=3.3714e-05, Jf=3.3714e-05, Jcp =0.0000e+00, |dJ|=4.1315e-12, |dJcp|=0.0000e+00
Iteration 560: J=3.3714e-05, Jf=3.3714e-05, Jcp =0.0000e+00, |dJ|=1.0706e-11, |dJcp|=0.0000e+00
Iteration 565: J=3.3714e-05, Jf=3.3714e-05, Jcp =0.0000e+00, |dJ|=1.4801e-10, |dJcp|=0.0000e+00
Iteration 570: J=3.3714e-05, Jf=3.3714e-05, Jcp =0.0000e+00, |dJ|=1.6710e-09, |dJcp|=0.0000e+00
Iteration 575: J=3.3714e-05, Jf=3.3714e-05, Jcp =0.0000e+00, |dJ|=1.8470e-08, |dJcp|=0.0000e+00
Iteration 580: J=3.3711e-05, Jf=3.3711e-05, Jcp =0.0000e+00, |dJ|=1.1903e-07, |dJcp|=0.0000e+00
Iteration 585: J=3.3709e-05, Jf=3.3709e-05, Jcp =0.0000e+00, |dJ|=4.9482e-11, |dJcp|=0.0000e+00
Iteration 590: J=3.3709e-05, Jf=3.3709e-05, Jcp =0.0000e+00, |dJ|=1.7468e-12, |dJcp|=0.0000e+00
Iteration 595: J=3.3709e-05, Jf=3.3709e-05, Jcp =0.0000e+00, |dJ|=2.6887e-11, |dJcp|=0.0000e+00
Iteration 600: J=3.3709e-05, Jf=3.3709e-05, Jcp =0.0000e+00, |dJ|=3.1899e-10, |dJcp|=0.0000e+00
Iteration 605: J=3.3709e-05, Jf=3.3709e-05, Jcp =0.0000e+00, |dJ|=3.5570e-09, |dJcp|=0.0000e+00
Iteration 610: J=3.3709e-05, Jf=3.3709e-05, Jcp =0.0000e+00, |dJ|=3.6540e-08, |dJcp|=0.0000e+00
Iteration 615: J=3.3705e-05, Jf=3.3705e-05, Jcp =0.0000e+00, |dJ|=2.9281e-09, |dJcp|=0.0000e+00
Iteration 620: J=3.3705e-05, Jf=3.3705e-05, Jcp =0.0000e+00, |dJ|=1.4336e-11, |dJcp|=0.0000e+00
Iteration 625: J=3.3705e-05, Jf=3.3705e-05, Jcp =0.0000e+00, |dJ|=4.6966e-10, |dJcp|=0.0000e+00
Iteration 630: J=3.3705e-05, Jf=3.3705e-05, Jcp =0.0000e+00, |dJ|=6.4095e-09, |dJcp|=0.0000e+00
Iteration 635: J=3.3705e-05, Jf=3.3705e-05, Jcp =0.0000e+00, |dJ|=6.6539e-08, |dJcp|=0.0000e+00
Iteration 640: J=3.3702e-05, Jf=3.3702e-05, Jcp =0.0000e+00, |dJ|=4.6169e-09, |dJcp|=0.0000e+00
Iteration 645: J=3.3702e-05, Jf=3.3702e-05, Jcp =0.0000e+00, |dJ|=2.8605e-12, |dJcp|=0.0000e+00
Iteration 650: J=3.3702e-05, Jf=3.3702e-05, Jcp =0.0000e+00, |dJ|=5.2877e-11, |dJcp|=0.0000e+00
Iteration 655: J=3.3702e-05, Jf=3.3702e-05, Jcp =0.0000e+00, |dJ|=6.0490e-10, |dJcp|=0.0000e+00
Iteration 660: J=3.3702e-05, Jf=3.3702e-05, Jcp =0.0000e+00, |dJ|=6.9218e-09, |dJcp|=0.0000e+00
Iteration 665: J=3.3702e-05, Jf=3.3702e-05, Jcp =0.0000e+00, |dJ|=6.5873e-08, |dJcp|=0.0000e+00
Iteration 670: J=3.3699e-05, Jf=3.3699e-05, Jcp =0.0000e+00, |dJ|=1.6578e-09, |dJcp|=0.0000e+00
Iteration 675: J=3.3699e-05, Jf=3.3699e-05, Jcp =0.0000e+00, |dJ|=1.7726e-12, |dJcp|=0.0000e+00
Iteration 680: J=3.3699e-05, Jf=3.3699e-05, Jcp =0.0000e+00, |dJ|=1.1915e-10, |dJcp|=0.0000e+00
Iteration 685: J=3.3699e-05, Jf=3.3699e-05, Jcp =0.0000e+00, |dJ|=2.2108e-09, |dJcp|=0.0000e+00
Iteration 690: J=3.3699e-05, Jf=3.3699e-05, Jcp =0.0000e+00, |dJ|=2.8515e-08, |dJcp|=0.0000e+00
Iteration 695: J=3.3697e-05, Jf=3.3697e-05, Jcp =0.0000e+00, |dJ|=1.3654e-07, |dJcp|=0.0000e+00
Iteration 700: J=3.3696e-05, Jf=3.3696e-05, Jcp =0.0000e+00, |dJ|=1.3078e-11, |dJcp|=0.0000e+00
Iteration 705: J=3.3696e-05, Jf=3.3696e-05, Jcp =0.0000e+00, |dJ|=9.7194e-12, |dJcp|=0.0000e+00
Iteration 710: J=3.3696e-05, Jf=3.3696e-05, Jcp =0.0000e+00, |dJ|=1.2893e-10, |dJcp|=0.0000e+00
Iteration 715: J=3.3696e-05, Jf=3.3696e-05, Jcp =0.0000e+00, |dJ|=1.4427e-09, |dJcp|=0.0000e+00
Iteration 720: J=3.3696e-05, Jf=3.3696e-05, Jcp =0.0000e+00, |dJ|=1.5828e-08, |dJcp|=0.0000e+00
Iteration 725: J=3.3695e-05, Jf=3.3695e-05, Jcp =0.0000e+00, |dJ|=1.0703e-07, |dJcp|=0.0000e+00
Iteration 730: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=3.2298e-09, |dJcp|=0.0000e+00
Iteration 735: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=2.9813e-12, |dJcp|=0.0000e+00
Iteration 740: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=9.5286e-12, |dJcp|=0.0000e+00
Iteration 745: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=1.2327e-10, |dJcp|=0.0000e+00
Iteration 750: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=2.3226e-10, |dJcp|=0.0000e+00
Iteration 755: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=8.2653e-10, |dJcp|=0.0000e+00
Iteration 760: J=3.3694e-05, Jf=3.3694e-05, Jcp =0.0000e+00, |dJ|=1.2292e-08, |dJcp|=0.0000e+00
Iteration 765: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=2.6104e-08, |dJcp|=0.0000e+00
Iteration 770: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=9.2522e-11, |dJcp|=0.0000e+00
Iteration 775: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=5.0238e-13, |dJcp|=0.0000e+00
Iteration 780: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=1.3519e-11, |dJcp|=0.0000e+00
Iteration 785: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=1.5758e-10, |dJcp|=0.0000e+00
Iteration 790: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=1.7471e-09, |dJcp|=0.0000e+00
Iteration 795: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=1.1406e-08, |dJcp|=0.0000e+00
Iteration 800: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=1.2991e-09, |dJcp|=0.0000e+00
Iteration 805: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=5.8377e-12, |dJcp|=0.0000e+00
Iteration 810: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=2.7872e-12, |dJcp|=0.0000e+00
Iteration 815: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=4.3823e-11, |dJcp|=0.0000e+00
Iteration 820: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=4.9836e-10, |dJcp|=0.0000e+00
Iteration 825: J=3.3693e-05, Jf=3.3693e-05, Jcp =0.0000e+00, |dJ|=5.5138e-09, |dJcp|=0.0000e+00
Iteration 830: J=3.3692e-05, Jf=3.3692e-05, Jcp =0.0000e+00, |dJ|=3.6335e-08, |dJcp|=0.0000e+00
Iteration 835: J=3.3692e-05, Jf=3.3692e-05, Jcp =0.0000e+00, |dJ|=4.2887e-11, |dJcp|=0.0000e+00
Iteration 840: J=3.3692e-05, Jf=3.3692e-05, Jcp =0.0000e+00, |dJ|=4.1739e-13, |dJcp|=0.0000e+00
CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Saving results to /burg-archive/home/tg2998/simsopt/examples/outputs/stage2_initial_conditions...
Warning: coils_to_vtk will not save forces and torques for coils that do not have a model for their cross section. Please use the RegularizedCoil class.
Initialising Boozer Surface: 
BFGS solve - True  iter=179, iota=0.1791865851595700, ||grad||_inf = 9.856e-03
NEWTON solve - True  iter=1, iota=0.1842442612153095, ||grad||_inf = 5.992e-04
Solve success: True
    iota: 0.1842442612153095
    G: -3.1937416278018045
BFGS solve - True  iter=0, iota=0.1842442612153095, ||grad||_inf = 5.992e-04
NEWTON solve - True  iter=0, iota=0.1842442612153095, ||grad||_inf = 5.992e-04
Solve success: True
    iota: 0.1842442612153095
    G: -3.1937416278018045
BFGS solve - True  iter=48, iota=0.1822701869771091, ||grad||_inf = 9.195e-03
NEWTON solve - True  iter=1, iota=0.1861108042665475, ||grad||_inf = 3.314e-04
Solve success: True
    iota: 0.1861108042665475
    G: -3.193741627801804
Callback: 
    iota: 0.1861108042665475
       G: -3.193741627801804
       J: 818069.4421297185
    |dJ|: 360252.7442462984
BFGS solve - True  iter=51, iota=0.1839295352495932, ||grad||_inf = 8.359e-03
NEWTON solve - True  iter=16, iota=-0.4707729009871786, ||grad||_inf = 7.707e-04
Solve success: True
    iota: -0.4707729009871786
    G: -3.19374162780179
Callback: 
    iota: -0.4707729009871786
       G: -3.19374162780179
       J: 559538.2724201895
    |dJ|: 568544.96901215
BFGS solve - True  iter=64, iota=-0.4749937991061403, ||grad||_inf = 9.488e-03
NEWTON solve - True  iter=1, iota=-0.4576917126020135, ||grad||_inf = 2.898e-03
Solve success: True
    iota: -0.45769171260201347
    G: -3.193741627801804
BFGS solve - True  iter=55, iota=-0.4715486365698915, ||grad||_inf = 8.815e-03
